...1,FIPS,state,name,population,total_liabilities,revenue,lib_rev_ratio,percapita,state_abv,rank_lib_rev_ratio,rank_population,rank_total_liabilities,rank_revenue
841,26027,Michigan,Cass County,51589,13670191,25494634,53.6198754608519,264.982670724379,MI,1250,831,1287,1372
842,21073,Kentucky,Franklin County,51541,0,34994945,0,0,KY,2052.5,832,2052.5,1120
843,42127,Pennsylvania,Wayne County,51155,38133686,55344530,68.9023576494371,745.453738637474,PA,1082,833,866,839
844,51089,Virginia,Henry County,50948,138867858,61421041,226.091671093624,2725.67829944257,VA,73,834,436,784
846,48325,Texas,Medina County,50748,36406089,31599476,115.211052866826,717.389631118468,TX,554,835,886,1205
847,18029,Indiana,Dearborn County,50679,0,146069818,0,0,IN,2052.5,836,2052.5,406
848,37047,North Carolina,Columbus County,50623,101819569,76881628,132.436801416328,2011.33020563775,NC,403,837,523,657
849,42121,Pennsylvania,Venango County,50454,12915590,61351724,21.051714862976,255.987434098387,PA,1656,838,1303,785
850,47053,Tennessee,Gibson County,50429,13344591,27890954,47.8455882147308,264.621368656924,TN,1318,839,1290,1294
851,41041,Oregon,Lincoln County,50395,18141765,70726753,25.6504988996172,359.991368191289,OR,1604,840,1169,703
852,47003,Tennessee,Bedford County,50237,100349907,40028077,250.698795747795,1997.52984851802,TN,43,841,527,1032
853,48373,Texas,Polk County,50123,39382865,38285258,102.866918122897,785.724417931888,TX,660,842,857,1060
854,33003,New Hampshire,Carroll County,50107,42112368,34761350,121.147101594156,840.448799568922,NH,508,843,829,1127
855,48277,Texas,Lamar County,50088,12267809,23194201,52.8917077160796,244.925111803226,TX,1262,844,1324,1442
856,31019,Nebraska,Buffalo County,50084,0,37957257,0,0,NE,2052.5,845,2052.5,1069
857,26123,Michigan,Newaygo County,49978,14166165,31870550,44.449076027869,283.448017127536,MI,1372,846,1274,1197
858,17095,Illinois,Knox County,49967,15156284,44416257,34.1232805817023,303.325875077551,IL,1499,847,1242,963
859,24035,Maryland,Queen Annes County,49874,278722594,189487647,147.092751645177,5588.53498817019,MD,303,848,273,336
860,48493,Texas,Wilson County,49753,10516161,25389235,41.4197631397716,211.367374831668,TX,1414,849,1368,1376
861,27169,Minnesota,Winona County,49671,33706695,59147367,56.9876508619564,678.599081959292,MN,1211,850,912,803
862,13175,Georgia,Laurens County,49570,10000903,49002841,20.4088228272316,201.753136978011,GA,1663,851,1384,909
863,32005,Nevada,Douglas County,49488,139742811,120530641,115.939656373353,2823.77164161009,NV,546,852,433,463
864,17073,Illinois,Henry County,49284,6723419,42025090,15.9985832273054,136.421942212483,IL,1707,853,1508,1001
865,48053,Texas,Burnet County,49130,36879766,40435977,91.2053293531154,750.656747404844,TX,805,854,881,1023
866,48013,Texas,Atascosa County,48981,26188634,44682366,58.6106698109943,534.669239092709,TX,1191,855,1018,959
867,08043,Colorado,Fremont County,48939,26603658,42366261,62.7944439090341,543.608533071783,CO,1148,856,1008,992
868,37065,North Carolina,Edgecombe County,48900,75843347,76751573,98.8166679007348,1550.98869120654,NC,714,857,625,659
869,22115,Louisiana,Vernon Parish,48750,35198215,29947234,117.534110161893,722.014666666667,LA,532,858,900,1242
870,37061,North Carolina,Duplin County,48715,116890451,77576553,150.677552017554,2399.47554141435,NC,277,859,486,652
871,37083,North Carolina,Halifax County,48622,76920715,80457270,95.6044307742482,1582.01462301016,NC,753,860,620,632
872,36107,New York,Tioga County,48455,179538386,80332482,223.494135286396,3705.26026209885,NY,76,861,374,633
873,39149,Ohio,Shelby County,48230,0,59114412,0,0,OH,2052.5,862,2052.5,804
874,05035,Arkansas,Crittenden County,48163,11510,1804941,0.637693974484485,0.238980129975292,AR,1855,863,1860,2227
875,40019,Oklahoma,Carter County,48003,0,33310570,0,0,OK,2052.5,864,2052.5,1158
876,16011,Idaho,Bingham County,47992,10095523,32774392,30.8030824797604,210.358455575929,ID,1544,865,1379,1174
877,53075,Washington,Whitman County,47973,0,52498445,0,0,WA,2052.5,866,2052.5,873
878,36039,New York,Greene County,47931,250737347,117259379,213.8313788955,5231.21460015439,NY,91,867,291,471
879,04023,Arizona,Santa Cruz County,47669,95968259,55147818,174.020047357087,2013.22156957352,AZ,178,868,542,843
880,48465,Texas,Val Verde County,47586,46928684,32876051,142.744285194107,986.186777623671,TX,335,869,792,1170
881,27049,Minnesota,Goodhue County,47582,46852531,80572809,58.1493081617646,984.669223656004,MN,1196,870,793,631
882,42009,Pennsylvania,Bedford County,47577,60924436,27947617,217.995101335473,1280.54387624272,PA,88,871,710,1293
883,36033,New York,Franklin County,47555,73172610,89707940,81.5675959118,1538.694353906,NY,921,872,645,591
885,12063,Florida,Jackson County,47319,68649602,69897130,98.2151942433116,1450.78302584585,FL,720,873,667,710
886,36017,New York,Chenango County,47220,149459919,93061579,160.603248522143,3165.18252858958,NY,233,874,416,565
888,16017,Idaho,Bonner County,47110,25285686,62382351,40.5333970180124,536.73712587561,ID,1427,875,1035,773
889,40021,Oklahoma,Cherokee County,47078,0,20253678,0,0,OK,2052.5,876,2052.5,1526
890,56005,Wyoming,Campbell County,47026,69113679,106934139,64.6320058741951,1469.69078807468,WY,1129,877,665,517
891,17029,Illinois,Coles County,46863,7044151,22053892,31.9406252646925,150.313701640953,IL,1528,878,1498,1468
892,36023,New York,Cortland County,46809,246913716,112692788,219.103387521125,5274.91969493046,NY,84,879,296,488
893,21179,Kentucky,Nelson County,46738,0,26755377,0,0,KY,2052.5,880,2052.5,1332
894,55005,Wisconsin,Barron County,46711,41426112,62530315,66.2496454719603,886.859883111044,WI,1110,881,834,770
895,48071,Texas,Chambers County,46571,71607382,102069055,70.155819508665,1537.59597174207,TX,1068,882,654,530
896,19045,Iowa,Clinton County,46460,31493071,36558858,86.1434758164492,677.853443822643,IA,872,883,940,1095
897,53065,Washington,Stevens County,46445,0,72522116,0,0,WA,2052.5,884,2052.5,689
898,18071,Indiana,Jackson County,46428,0,120039059,0,0,IN,2052.5,885,2052.5,464
899,39011,Ohio,Auglaize County,46422,38282044,45633298,83.8905923477194,824.653052432037,OH,892,886,863,941
900,55081,Wisconsin,Monroe County,46274,30545896,57214505,53.3883776500382,660.109262220686,WI,1253,887,954,817
901,47123,Tennessee,Monroe County,46250,86209554,36692531,234.951232990714,1863.99035675676,TN,64,888,578,1091
902,27007,Minnesota,Beltrami County,46228,39749018,94791410,41.9331435200721,859.847235441724,MN,1407,889,853,557
903,39091,Ohio,Logan County,46150,91542197,69146822,132.388147932525,1983.57956663055,OH,404,890,555,714
904,42087,Pennsylvania,Mifflin County,46143,14447022,35316769,40.9069753804489,313.092386710877,PA,1420,891,1269,1115
905,13137,Georgia,Habersham County,46031,55122792,43086219,127.936015921936,1197.51454454607,GA,444,892,743,976
906,13071,Georgia,Colquitt County,45898,15445543,42831710,36.0610001328455,336.518867924528,GA,1469,893,1230,983
907,48055,Texas,Caldwell County,45883,23948456,29201539,82.010937848173,521.946167425844,TX,915,894,1063,1256
908,42099,Pennsylvania,Perry County,45842,6564449,29176902,22.4987868828569,143.197264517255,PA,1636,895,1519,1258
909,13275,Georgia,Thomas County,45798,6256890,50130803,12.4811286186659,136.619284684921,GA,1749,896,1543,898
910,26059,Michigan,Hillsdale County,45746,25245060,42301633,59.6786890000204,551.852839592533,MI,1175,897,1036,996
911,05055,Arkansas,Greene County,45736,518123,1657544,31.2584763964033,11.3285595592094,AR,1537,898,1827,2230
912,22117,Louisiana,Washington Parish,45463,3425497,22644996,15.1269490177874,75.346919472978,LA,1719,899,1664,1454
913,06009,California,Calaveras County,45292,134385943,115159948,116.695036194355,2967.10109953193,CA,538,900,446,475
914,18145,Indiana,Shelby County,45055,0,121564845,0,0,IN,2052.5,901,2052.5,456
915,27061,Minnesota,Itasca County,45014,176475547,180725376,97.6484602804202,3920.45912382814,MN,727,902.5,377,350
916,01021,Alabama,Chilton County,45014,19347312,24094713,80.2969182492441,429.806549073622,AL,935,902.5,1152,1415
917,18093,Indiana,Lawrence County,45011,0,116933801,0,0,IN,2052.5,904,2052.5,473
918,55095,Wisconsin,Polk County,44977,19153777,59226879,32.3396696287171,425.857149209596,WI,1524,905,1153,802
919,17117,Illinois,Macoupin County,44967,879084,19224678,4.57268517059167,19.5495363266395,IL,1828,906,1796,1565
920,26023,Michigan,Branch County,44862,45751249,23808644,192.162346583031,1019.82187597521,MI,138,907,806,1425
921,48499,Texas,Wood County,44843,6270688,25881799,24.228176719864,139.836496220146,TX,1622,908,1542,1358
922,21101,Kentucky,Henderson County,44793,0,32541347,0,0,KY,2052.5,909,2052.5,1180
923,13029,Georgia,Bryan County,44738,46183221,51638255,89.4360605330292,1032.30410389378,GA,832,910,798,882
924,37013,North Carolina,Beaufort County,44652,73535194,79785746,92.1658287183277,1646.85107050076,NC,789,911,642,636
925,17177,Illinois,Stephenson County,44630,18842591,36563921,51.5332887848653,422.195630741654,IL,1282,912,1159,1094
926,37111,North Carolina,Mcdowell County,44578,36434131,72442467,50.2938849390648,817.31192516488,NC,1296,913,885,690
927,37169,North Carolina,Stokes County,44520,51843970,54616637,94.9234021860409,1164.50965858041,NC,757,914,764,849
928,42065,Pennsylvania,Jefferson County,44492,24011367,31382113,76.5129072092756,539.678301717163,PA,981,915,1059,1209
929,53037,Washington,Kittitas County,44337,28083553,67040460,41.8904539139499,633.411214110111,WA,1408,916,984,728
930,36025,New York,Delaware County,44308,91127113,109349242,83.3358433339666,2056.67403177756,NY,896,917,558,505
931,29027,Missouri,Callaway County,44283,3680204,25482317,14.4421874980992,83.1064742677777,MO,1725,918,1654,1373
932,48259,Texas,Kendall County,44279,28426265,39113676,72.6760251324882,641.980735788974,TX,1036,919,980,1042
933,39075,Ohio,Holmes County,44223,49570414,50640881,97.8861603928257,1120.91929538928,OH,724,920,776,892
934,51171,Virginia,Shenandoah County,44186,74582752,78949712,94.4686815323658,1687.92721676549,VA,765,921,634,642
935,30081,Montana,Ravalli County,44174,19925426,30192630,65.994337028606,451.066826640105,MT,1115,922,1141,1236
936,47099,Tennessee,Lawrence County,44159,63054156,37316245,168.972403305852,1427.88912792409,TN,196,923,698,1082
937,42061,Pennsylvania,Huntingdon County,44092,16022282,30957325,51.7560286620372,363.382971967704,PA,1279,924,1212,1216
938,06093,California,Siskiyou County,44076,198020906,115123777,172.006957346439,4492.71499228605,CA,183,925,348,477
939,12039,Florida,Gadsden County,43826,55397174,50888621,108.859648603958,1264.02532743121,FL,608,926,742,891
940,39097,Ohio,Madison County,43824,0,45980166,0,0,OH,2052.5,927,2052.5,937
941,13009,Georgia,Baldwin County,43799,49178376,51241866,95.973038920948,1122.8196077536,GA,747,928,781,886
942,40121,Oklahoma,Pittsburg County,43773,0,27799003,0,0,OK,2052.5,929,2052.5,1299
943,22087,Louisiana,St Bernard Parish,43764,117137167,88702132,132.056766121473,2676.564459373,LA,405,930,484,596
944,27067,Minnesota,Kandiyohi County,43732,72305185,97425926,74.2155481283288,1653.37018659105,MN,1013,931,648,545
945,40071,Oklahoma,Kay County,43700,0,17899610,0,0,OK,2052.5,932,2052.5,1615
946,39015,Ohio,Brown County,43676,0,40391162,0,0,OH,2052.5,933,2052.5,1025
947,12121,Florida,Suwannee County,43474,59043700,63632347,92.7888138402313,1358.13819754336,FL,780,934,719,761
948,39071,Ohio,Highland County,43317,0,41760240,0,0,OH,2052.5,935,2052.5,1002
949,19139,Iowa,Muscatine County,43235,19114260,37890155,50.4465078065793,442.101538105701,IA,1291,936,1154,1072
950,19033,Iowa,Cerro Gordo County,43127,20530075,39268867,52.2807928224667,476.037633037308,IA,1272,937,1128,1038
951,37099,North Carolina,Jackson County,43109,91419098,74378588,122.910504835074,2120.64993388852,NC,490,938,557,674
952,33019,New Hampshire,Sullivan County,43063,25108525,34219158,73.3756365367026,583.064928128556,NH,1026,939,1041,1141
953,51149,Virginia,Prince George County,43010,85234571,71194828,119.720172650744,1981.73845617298,VA,520,940,582,697
954,29159,Missouri,Pettis County,42980,0,27491679,0,0,MO,2052.5,941,2052.5,1311
955,37153,North Carolina,Richmond County,42946,54525591,66288869,82.2545199858516,1269.6314208541,NC,912,942,748,736
957,53017,Washington,Douglas County,42938,0,54280243,0,0,WA,2052.5,943,2052.5,855
958,12075,Florida,Levy County,42915,60839609,61766325,98.49964199748,1417.67701269952,FL,719,944,711,780
959,13233,Georgia,Polk County,42853,25858168,34517770,74.9126261632776,603.415583506406,GA,1002,945,1024,1132
960,40137,Oklahoma,Stephens County,42848,0,23643832,0,0,OK,2052.5,946,2052.5,1428
961,47051,Tennessee,Franklin County,42774,77350361,38539358,200.704850869597,1808.34995558049,TN,113,947,618,1055
962,29029,Missouri,Camden County,42745,0,52458575,0,0,MO,2052.5,948,2052.5,874
963,39051,Ohio,Fulton County,42713,33063915,55107741,59.998676048071,774.09488914382,OH,1171,949,919,844
964,37059,North Carolina,Davie County,42712,107648938,73107597,147.247266245121,2520.34411874883,NC,301,950,507,683
965,42119,Pennsylvania,Union County,42681,15851311,26188951,60.5267122001183,371.390337620955,PA,1169,951,1220,1349
966,08085,Colorado,Montrose County,42679,18228792,62080240,29.3632756574395,427.113849902762,CO,1560,952,1168,775
967,37181,North Carolina,Vance County,42578,57901151,56846213,101.855775335465,1359.88423599042,NC,670,953,724,823
968,54069,West Virginia,Ohio County,42425,175097491,41592493,420.983399576457,4127.2243017089,WV,4,954,380,1005
969,49043,Utah,Summit County,42357,85536530,110988677,77.0677985466932,2019.41898623604,UT,974,955,580,496
970,56037,Wyoming,Sweetwater County,42272,33142451,45850726,72.2833723505272,784.028458554126,WY,1041,956,918,938
971,55093,Wisconsin,Pierce County,42212,33235823,42328615,78.5185695303284,787.354851700938,WI,957,957,916,994
972,29023,Missouri,Butler County,42130,0,24009443,0,0,MO,2052.5,958,2052.5,1418
973,53047,Washington,Okanogan County,42104,0,55707321,0,0,WA,2052.5,959,2052.5,833
974,16069,Idaho,Nez Perce County,42090,10636747,37381954,28.4542295461602,252.714350201948,ID,1568,960,1361,1081
975,39033,Ohio,Crawford County,42025,41330912,56036530,73.7570866718549,983.483926234384,OH,1021,961,835,829
976,39027,Ohio,Clinton County,42018,40666837,46887395,86.7329844193733,967.843233852159,OH,861,962,842,930
977,47047,Tennessee,Fayette County,41990,29114395,42199250,68.9926835192569,693.364967849488,TN,1080,963,974,1000
978,55075,Wisconsin,Marinette County,41872,39384163,55409614,71.0782121672965,940.584710546427,WI,1059,964,856,836
979,13219,Georgia,Oconee County,41799,89516131,56528112,158.356838452344,2141.58546855188,GA,244,965,565,826
980,26057,Michigan,Gratiot County,41761,11178828,20021423,55.834333054149,267.685831277987,MI,1226,966,1344,1537
981,48097,Texas,Cooke County,41668,7229207,30071227,24.0402794338921,173.495416146683,TX,1623,967,1488,1239
983,05005,Arkansas,Baxter County,41627,1395615,21074490,6.62229548615411,33.5266773968818,AR,1807,968,1764,1505
984,48481,Texas,Wharton County,41570,9370347,29224260,32.0635903184546,225.411282174645,TX,1527,969,1411,1255
985,27009,Minnesota,Benton County,41379,24702375,52546906,47.0101417579182,596.978539839049,MN,1339,970,1050,871
986,13277,Georgia,Tift County,41344,17986721,49577029,36.2803527415893,435.05033378483,GA,1465,971,1174,904
987,01123,Alabama,Tallapoosa County,41311,10630581,17774092,59.8094181126102,257.330517295636,AL,1172,972,1364,1619
988,27059,Minnesota,Isanti County,41135,35031011,57146806,61.3000331112118,851.610818038167,MN,1164,973,901,819
989,47021,Tennessee,Cheatham County,41072,10481782,35318071,29.6782403546332,255.205054538372,TN,1554,974.5,1371,1114
990,41007,Oregon,Clatsop County,41072,51995213,54197218,95.937051602907,1265.95279022205,OR,748,974.5,760,856
991,42117,Pennsylvania,Tioga County,41045,4594451,40212935,11.4253063100219,111.936922889512,PA,1763,976,1608,1029
992,39135,Ohio,Preble County,40999,43654805,39864373,109.508319621633,1064.77731164175,OH,601,977,819,1034
993,47177,Tennessee,Warren County,40953,40962785,29729801,137.783582876993,1000.23893243474,TN,370,978,839,1246
994,38105,North Dakota,Williams County,40950,2399642,81409678,2.94761269047152,58.5993162393162,ND,1841,979,1702,626
995,48459,Texas,Upshur County,40892,3066033,19829678,15.4618395719789,74.9787978088624,TX,1710,980,1674,1544
996,55115,Wisconsin,Shawano County,40881,25051396,55919744,44.7988388501922,612.788239035249,WI,1368,981,1044,831
997,51187,Virginia,Warren County,40727,163989828,81591847,200.988008029773,4026.56291894812,VA,111,982,394,624
998,05093,Arkansas,Mississippi County,40685,2841405,31111556,9.13295689871635,69.8391299004547,AR,1788,983,1688,1214
1000,26151,Michigan,Sanilac County,40611,25067766,31492978,79.5979535501533,617.265420698825,MI,943,984,1042,1207
1001,23013,Maine,Knox County,40607,5644825,14857393,37.9933747461617,139.011131085773,ME,1445,985,1565,1740
1002,37139,North Carolina,Pasquotank County,40568,69578285,74595335,93.2743113225512,1715.1026671268,NC,772,986,663,673
